gauge_log1p,fixed_readout_log1p,pair_count
0.5533604475688547,1.438737163679022,278
0.5533604475688547,1.512518556688203,207
0.5533604475688547,1.586299949697384,166
0.5533604475688547,1.660081342706564,129
0.5533604475688547,1.733862735715745,109
0.5533604475688547,1.807644128724925,53
0.5533604475688547,1.881425521734106,51
0.5533604475688547,1.955206914743287,46
0.5533604475688547,2.028988307752467,44
0.5533604475688547,2.102769700761648,38
0.5533604475688547,2.176551093770828,19
0.5533604475688547,2.250332486780009,7
0.5533604475688547,2.32411387978919,8
0.5533604475688547,2.397895272798371,17
0.5533604475688547,2.471676665807551,7
0.5533604475688547,2.545458058816732,3
0.5533604475688547,2.619239451825912,6
0.5533604475688547,2.693020844835093,9
0.5533604475688547,2.766802237844273,2
0.5533604475688547,2.840583630853454,2
0.5533604475688547,2.914365023862634,3
0.5533604475688547,3.209490595899357,1
0.5533604475688547,3.578397560945261,1
0.6271418405780353,0.0368906965045903,2601
0.6271418405780353,0.1106720895137709,1675
0.6271418405780353,0.1844534825229515,1961
0.6271418405780353,0.2582348755321322,2081
0.6271418405780353,0.3320162685413128,2172
0.6271418405780353,0.4057976615504934,2228
0.6271418405780353,0.4795790545596741,2201
0.6271418405780353,0.5533604475688547,2286
0.6271418405780353,0.6271418405780353,2234
0.6271418405780353,0.700923233587216,2145
0.6271418405780353,0.7747046265963966,1890
0.6271418405780353,0.8484860196055772,1570
0.6271418405780353,0.922267412614758,1326
0.6271418405780353,0.9960488056239384,1001
0.6271418405780353,1.069830198633119,748
0.6271418405780353,1.1436115916423,562
0.6271418405780353,1.21739298465148,429
0.6271418405780353,1.291174377660661,292
0.6271418405780353,1.364955770669842,205
0.6271418405780353,1.438737163679022,148
0.6271418405780353,1.512518556688203,130
0.6271418405780353,1.586299949697384,105
0.6271418405780353,1.660081342706564,76
0.6271418405780353,1.733862735715745,67
0.6271418405780353,1.807644128724925,29
0.6271418405780353,1.881425521734106,31
0.6271418405780353,1.955206914743287,22
0.6271418405780353,2.028988307752467,21
0.6271418405780353,2.102769700761648,8
0.6271418405780353,2.176551093770828,11
0.6271418405780353,2.250332486780009,8
0.6271418405780353,2.32411387978919,8
0.6271418405780353,2.397895272798371,5
0.6271418405780353,2.471676665807551,2
0.6271418405780353,2.545458058816732,3
0.6271418405780353,2.693020844835093,1
0.6271418405780353,2.766802237844273,1
0.6271418405780353,2.840583630853454,2
0.6271418405780353,2.988146416871816,2
0.6271418405780353,3.135709202890177,1
